SAT,TOTHRS,COLGPA,ATHLETE,VERBMATH,HSIZE,HSRANK,HSPERC,FEMALE,BLACK,WHITE
1000,16,3.81,0,0.88679,1.4,6,4.285714,1,0,1
1240,15,2.53,0,0.72222,1.4,10,7.142857,0,0,1
1000,42,2.69,0,0.78571,1.12,11,9.821428,0,0,1
1190,41,2.07,0,0.91935,1.12,12,10.71429,0,0,1
1060,100,3.11,0,0.82759,1.43,1,0.6993007,0,1,0
1180,17,3.58,0,0.90323,1.23,2,1.626016,1,0,1
920,17,1.94,0,0.73585,1.23,20,16.26016,0,0,1
1030,44,2.43,0,0.9434,1.18,8,6.779661,0,0,1
1080,17,2.88,0,0.89474,1.26,8,6.349206,1,1,0
1110,63,3.09,0,0.81967,1.18,3,2.542373,1,0,1
1200,17,4,0,0.79104,1.23,1,0.8130081,0,0,1
980,47,2.02,0,0.75,1.18,27,22.88136,0,0,1
840,85,2.27,0,0.95349,1.18,27,22.88136,1,0,1
1060,40,3.45,0,0.7377,1.18,7,5.932203,1,0,1
1230,79,3.6,0,1.01639,1.18,1,0.8474576,1,0,1
980,42,2.28,0,0.81481,1.18,14,11.86441,1,0,1
870,55,1.87,0,0.77551,1.57,16,10.19108,0,0,1
1340,47,3.48,0,0.86111,1.57,1,0.6369427,0,0,1
890,16,3.12,0,0.89362,1.47,6,4.081633,1,0,1
870,113,2.67,0,0.8913,1.75,56,32,0,0,1
1080,17,2.17,0,0.77049,1.46,36,24.65753,0,0,1
940,15,2.66,0,0.91837,1.47,11,7.482993,1,0,1
1230,17,3.58,0,0.83582,1.54,1,0.6493506,0,0,1
1050,17,2.17,0,0.75,1.47,7,4.761905,0,1,0
1040,16,3.06,0,0.76271,1.47,19,12.92517,0,0,1
990,118,2.31,0,0.76786,1.75,19,10.85714,1,0,1
1050,17,1.88,0,0.84211,1.47,18,12.2449,1,0,1
1020,84,3.47,0,0.88889,1.63,16,9.815951,1,0,1
1030,85,3.9,0,0.68852,1.63,1,0.613497,1,0,1
830,48,2.33,0,0.84444,1.57,21,13.3758,1,0,1
1180,45,3.04,0,0.84375,1.57,6,3.821656,0,0,1
1020,16,2.06,0,0.78947,0.22,7,31.81818,0,0,1
890,11,1.72,0,1.02273,0.22,16,72.72727,0,0,1
990,77,3.59,0,1.2,0.34,4,11.76471,1,0,1
1260,104,2.73,0,0.75,2.23,8,3.587444,0,0,1
970,47,2.95,0,0.70175,2.01,1,0.4975124,1,0,1
710,13,1.76,0,0.86842,2,29,14.5,1,1,0
810,105,2,0,0.6875,2.23,10,4.484305,0,0,1
920,14,1.57,0,0.95745,2,13,6.5,1,0,1
930,16,2.5,0,0.89796,2,83,41.5,0,0,1
1310,17,2.7,0,0.7013,2,52,26,0,0,1
1260,51,2.01,0,1,2.01,4,1.99005,0,0,1
1170,77,2.24,0,1.01724,2.03,6,2.955665,0,0,1
1060,114,3.26,0,0.82759,2.03,4,1.970443,1,0,1
1270,55,1.72,0,1.04839,1.83,7,3.825137,0,0,1
980,54,1.75,0,1.17778,1.83,67,36.61202,0,0,1
1210,17,4,0,0.75362,2.58,2,0.7751938,0,0,1
880,12,2,0,0.91304,2.58,65,25.1938,0,0,1
1260,43,2.81,0,0.8,1.83,4,2.185792,0,0,1
1030,48,2.58,0,0.83929,1.83,22,12.02186,0,0,1
1060,18,3.05,0,0.68254,2.58,18,6.976744,0,0,1
900,49,2.57,0,0.91489,1.83,20,10.92896,0,0,1
1030,44,2.06,0,0.98077,1.83,23,12.56831,0,0,1
670,93,2.05,0,0.97059,2.33,81,34.76395,0,0,1
1060,12,2.08,0,1.12,2.58,35,13.56589,0,0,1
1070,53,3.41,0,0.98148,1.83,2,1.092896,1,0,1
1070,86,2.9,0,0.72581,2.03,4,1.970443,1,0,1
800,11,1.72,0,0.77778,2.58,53,20.54263,0,0,1
1180,20,2.95,0,0.96667,2.58,37,14.34109,0,0,1
930,15,2.26,0,0.78846,2.58,43,16.66667,1,0,1
860,16,2.43,0,1.38889,2.58,45,17.44186,1,0,1
930,18,3.66,0,0.78846,2.58,5,1.937984,1,0,1
1060,17,2.76,0,0.76667,1.88,2,1.06383,1,1,0
810,108,2.69,0,1.025,2,12,6,1,1,0
1280,53,2.73,0,1.06452,0.19,2,10.52632,0,0,1
1050,40,2.1,0,0.94444,0.21,14,66.66666,1,0,1
770,45,3.24,0,0.67391,0.48,7,14.58333,0,0,1
950,54,2.88,0,1.15909,0.49,1,2.040816,1,0,1
870,10,2.5,0,0.85106,1.31,7,5.343512,0,1,0
750,38,2.34,0,0.875,0.79,2,2.531646,1,1,0
870,13,3.3,0,0.77551,0.4,4,10,1,0,1
880,14,3.14,0,0.76,0.4,5,12.5,0,0,1
920,105,2.21,0,0.73585,0.37,16,43.24324,0,0,1
810,14,2.71,0,0.88372,0.4,8,20,0,0,1
890,47,2.46,0,0.89362,0.45,8,17.77778,0,0,1
1020,14,1.71,0,0.7,0.4,2,5,0,0,1
1110,109,2.42,0,1.09434,0.94,7,7.446808,0,0,1
610,41,2.14,1,0.84848,0.97,61,62.8866,0,1,0
960,61,2.81,0,1.08696,0.94,4,4.255319,0,0,1
920,12,1.66,0,0.7037,0.86,39,45.34884,0,0,1
870,15,2.2,0,0.77551,0.86,16,18.60465,0,1,0
1150,48,2.27,0,0.98276,0.73,10,13.69863,0,0,1
1370,48,2.72,0,1.14063,0.73,2,2.739726,0,0,1
1020,12,2.83,0,0.96154,0.3,2,6.666667,0,0,1
960,15,1.4,0,0.81132,0.3,7,23.33333,0,0,1
1200,10,1.5,0,1.26415,0.3,6,20,1,0,1
970,92,2.55,0,0.86538,1.96,24,12.2449,1,0,1
1010,17,2.41,0,0.83636,2.37,32,13.50211,0,0,1
1210,17,2.82,0,0.86154,2.37,7,2.953587,0,0,1
1050,16,3.18,0,0.75,2.37,9,3.797468,1,0,1
990,17,2.47,0,0.73684,2.37,14,5.907173,1,0,1
1050,122,2.84,0,1.1,1.92,25,13.02083,1,0,1
1000,38,1.94,0,0.78571,1.7,11,6.470588,0,0,1
960,118,1.99,0,1.18182,1.9,61,32.10526,0,0,1
1130,16,3.06,0,0.91525,2.37,20,8.438819,1,0,1
1040,116,3.24,0,1,0.14,2,14.28571,0,0,1
1000,137,3.58,0,0.85185,0.14,1,7.142857,1,0,1
1140,17,3.47,0,0.83871,0.1,2,20,0,0,1
710,51,2.31,0,0.86842,0.28,4,14.28571,0,1,0
1290,18,4,0,0.8169,0.44,1,2.272727,1,0,1
1240,103,3.13,0,0.74648,1.84,3,1.630435,0,0,1
1000,13,2.23,0,0.63934,1.63,5,3.067485,0,0,1
890,79,2.48,0,0.93478,0.66,3,4.545455,0,0,1
1020,14,2.35,0,1.04,0.56,6,10.71429,1,0,1
1010,113,2.32,0,0.98039,2.56,21,8.203125,1,0,1
1040,81,3.02,0,0.96226,3.17,14,4.416404,1,0,1
1010,16,2.37,0,0.83636,2.95,78,26.44068,0,0,1
1050,49,3.02,0,0.81034,2.66,10,3.759398,0,0,1
910,13,2.69,0,1.11628,2.95,37,12.54237,1,0,1
1000,92,2.3,0,1,2.56,41,16.01563,1,0,1
990,20,2.95,0,0.94118,2.95,105,35.59322,0,0,1
920,77,2.84,0,0.76923,3.17,63,19.87382,0,0,1
1060,54,2.25,0,0.76667,2.66,7,2.631579,0,1,0
830,20,2.05,0,0.93023,2.95,130,44.06779,1,0,1
990,54,3.53,0,0.83333,2.66,8,3.007519,0,0,1
1320,92,3.55,0,0.97015,2.56,10,3.90625,0,0,1
1100,13,3,0,0.96429,3.19,6,1.880878,0,0,1
1090,15,3.73,0,0.81667,2.95,3,1.016949,1,0,1
760,12,2.08,1,0.9,2.95,140,47.45763,0,0,1
980,48,2.1,0,0.68966,3.01,47,15.61462,0,0,1
1020,17,2.47,0,0.78947,2.95,69,23.38983,1,0,1
1010,109,1.9,0,1.29545,2.56,47,18.35938,0,0,1
890,49,3.16,0,0.61818,2.66,14,5.263158,0,0,1
1030,77,2.32,0,0.63492,5.7,108,18.94737,1,0,1
1170,91,3.75,0,0.8871,3.17,34,10.72555,0,0,1
720,45,2.88,0,1,3.17,30,9.463722,1,0,1
1170,59,3.37,0,0.8,2.68,45,16.79104,0,0,1
890,15,1.66,0,0.89362,3.16,108,34.17722,1,0,1
910,13,2.3,0,0.85714,3.16,95,30.06329,0,0,1
1000,40,2.65,0,0.69492,3.2,47,14.6875,1,0,1
900,48,1.81,0,1.14286,3.2,83,25.9375,1,0,1
1050,42,3.76,0,1.01923,3.2,16,5,1,0,1
1050,16,3.37,1,0.84211,3.16,18,5.696203,0,1,0
730,88,3.25,0,0.65909,2.68,40,14.92537,0,0,1
1080,16,0.75,0,0.92857,3.16,84,26.58228,0,0,1
1090,16,2.18,0,1.01852,3.16,39,12.34177,1,0,1
1230,51,3.6,0,0.75714,3.2,13,4.0625,0,0,1
1070,13,2.84,0,0.94545,3.16,15,4.746835,0,0,1
1230,44,2.77,0,0.92188,3.2,9,2.8125,1,0,1
940,10,0.8,0,0.91837,3.16,157,49.68354,0,0,1
920,11,2.36,0,1.09091,3.16,51,16.13924,1,0,1
1450,18,3.77,0,1.07143,3.32,10,3.012048,0,0,1
1060,46,3,0,0.85965,3.2,46,14.375,0,0,1
970,15,2.4,0,0.7963,2.37,99,41.77215,0,0,1
1160,71,4,0,0.9661,2.03,5,2.463054,1,0,1
1100,95,2.86,0,0.80328,2.03,73,35.96059,0,0,1
880,110,2.16,0,0.95556,2.03,73,35.96059,0,0,1
890,110,2.27,0,0.78,2.03,40,19.70443,1,0,1
1250,17,3.64,0,0.98413,2.11,16,7.582938,0,0,1
1390,76,3,0,0.90411,2.03,13,6.403941,0,0,1
1250,81,3.5,0,0.95313,2.03,8,3.940887,1,0,1
1290,85,3.65,0,1.04762,2.03,7,3.448276,1,0,1
870,51,3.21,0,0.8125,2.17,67,30.87558,1,0,1
1100,111,3.37,0,1.15686,2.03,14,6.896552,0,0,1
1170,77,3.23,0,0.91803,2.03,6,2.955665,1,0,1
870,15,1.6,0,0.93333,2.11,137,64.92891,0,0,1
1220,121,3.14,0,0.96774,2.03,7,3.448276,0,0,1
970,35,2.08,0,0.86538,2.17,139,64.0553,0,0,1
930,109,2.21,0,0.86,2.03,105,51.72414,0,0,1
1000,72,2.02,0,0.81818,2.03,70,34.48276,1,0,1
1090,54,2.31,0,0.62687,2.17,35,16.12903,1,0,1
1260,89,2.76,0,0.85294,2.03,22,10.83744,0,0,1
870,16,3.31,0,0.85106,2.11,32,15.16588,1,0,1
1060,87,3.93,0,0.79661,2.03,28,13.7931,1,0,1
1030,57,2.96,0,0.63492,2.17,29,13.36406,1,0,1
1040,98,2.35,0,0.89091,2.03,72,35.46798,1,0,1
1220,72,2.55,0,1,2.03,34,16.74877,1,0,1
890,20,1.7,0,0.81633,2.11,119,56.39811,0,0,1
870,35,2.31,0,1.41667,2.17,98,45.16129,1,0,1
750,20,1.95,0,1.14286,2.11,143,67.77251,0,1,0
940,57,3.36,0,0.56667,2.17,57,26.26728,0,0,0
1030,16,3.25,0,0.71667,2.11,18,8.530806,1,0,1
1090,90,2.36,0,0.78689,2.03,64,31.52709,0,0,1
1120,44,3.22,0,0.80645,2.17,19,8.75576,0,0,1
1020,15,3.53,0,0.85455,2.24,25,11.16071,1,0,1
820,53,2.09,0,0.67347,2.09,132,63.15789,0,0,1
1050,78,3.07,0,0.81034,2.03,44,21.67488,0,0,1
970,98,2.21,0,1.02083,2.03,53,26.10837,1,0,1
990,81,3.38,0,0.90385,2.08,21,10.09615,1,0,1
1010,81,2.51,0,0.71186,2.03,47,23.15271,1,0,1
1090,79,3.46,0,0.84746,2.03,14,6.896552,1,0,1
1160,110,3.3,0,0.70588,2.03,43,21.18227,0,0,1
1010,45,2.15,0,1.02,2.17,53,24.42396,1,0,1
1030,17,3.64,0,0.80702,2.11,23,10.90047,1,0,1
1020,45,2.57,0,0.82143,2.17,51,23.5023,1,0,1
1360,18,4,0,1.02985,2.11,39,18.48341,0,0,1
1150,16,3.81,0,1.05357,2.11,21,9.952606,0,0,0
1140,42,2.95,0,1.15094,2.03,91,44.82759,0,0,1
1190,109,3.8,0,0.7,2.03,1,0.4926108,1,0,1
740,121,2.86,0,0.94737,2.03,51,25.12315,1,0,1
810,16,2.37,1,0.7234,2.11,69,32.70142,0,0,1
1170,15,3.06,0,1.12727,2.24,26,11.60714,0,0,1
970,63,1.5,0,0.83019,2.03,123,60.59113,0,0,1
1140,15,1.73,0,1,2.11,84,39.81042,0,0,1
920,13,1.76,0,0.84,2.11,81,38.38863,1,0,1
950,54,3,0,0.75926,2.08,70,33.65385,1,0,1
1190,44,3.65,0,0.77612,2.17,16,7.373272,0,0,1
950,35,1.94,0,0.82692,2.24,86,38.39286,0,0,1
1080,37,3.02,0,0.71429,2.17,53,24.42396,0,0,1
1100,6,3,0,0.83333,2.11,13,6.161138,1,0,1
1110,132,3.68,0,1.01818,2.03,10,4.926108,1,0,1
850,97,2.11,1,1.23684,2.03,112,55.17241,0,1,0
810,56,2.26,0,0.92857,2.17,75,34.56221,0,0,1
960,15,1.73,0,1.04255,2.11,64,30.33175,1,0,1
1060,91,2.35,0,1.16327,2.03,31,15.27094,1,0,1
900,55,3.05,0,0.875,2.17,78,35.9447,1,0,1
950,118,2.88,0,0.82692,2.03,86,42.36453,1,0,1
970,48,2.79,0,1.02083,2.17,21,9.67742,1,0,1
980,114,2.66,0,0.84906,2.03,42,20.68966,0,0,1
900,51,3.17,0,0.95652,2.24,28,12.5,1,0,1
940,18,2.77,0,1,2.11,53,25.11848,1,0,1
970,14,2.14,0,0.90196,2.03,60,29.55665,1,0,1
1050,16,2.12,0,0.94444,2.11,43,20.37915,0,0,1
810,18,2.33,0,0.76087,1.68,36,21.42857,1,0,1
1090,97,2.25,0,0.67692,1.25,61,48.8,0,0,1
1070,16,2.81,0,1.05769,1.68,19,11.30952,1,0,1
910,96,2.1,0,0.75,1.25,59,47.2,0,0,1
970,16,1.43,0,0.76364,1.68,73,43.45238,0,0,1
930,112,2.73,0,1.02174,1.25,22,17.6,1,0,1
1050,16,1.68,0,0.84211,1.68,64,38.09524,0,0,1
1180,43,2.2,0,0.71014,1.49,12,8.053691,0,0,1
990,81,3.16,0,0.94118,1.25,14,11.2,0,0,1
1080,16,2.56,0,0.86207,1.68,50,29.76191,0,0,1
920,12,2.58,1,1.42105,1.68,75,44.64286,0,0,1
890,75,2.56,0,0.64815,1.25,30,24,1,0,1
1050,108,3.72,0,0.77966,1.25,2,1.6,1,0,1
1210,129,2.48,0,0.83333,1.25,10,8,1,0,1
970,16,1.5,0,0.7963,1.68,57,33.92857,0,0,1
920,77,2.4,0,0.91667,1.25,48,38.4,0,0,1
1070,121,3.27,0,0.81356,1.25,33,26.4,0,0,1
1100,109,2.46,0,1.03704,1.25,21,16.8,1,0,1
1340,16,3.75,0,0.94203,1.68,1,0.5952381,0,0,1
1030,102,2.4,0,1.01961,1.25,14,11.2,1,0,1
1160,16,1.93,0,1,0.05,3,60,1,0,1
1160,82,3.54,0,0.93333,0.28,1,3.571429,1,0,1
1000,124,3.2,0,0.96078,0.27,15,55.55556,1,0,1
890,110,2.4,0,0.78,0.27,18,66.66666,1,0,1
1000,78,2.56,0,1.04082,0.05,3,60,1,0,1
1170,16,3,0,0.82813,1.86,53,28.49462,0,0,1
990,46,2.76,0,0.8,1.55,59,38.06452,0,0,1
1000,109,3.66,0,0.78571,2.01,11,5.472637,1,0,1
1140,13,2.23,0,0.9,1.86,117,62.90322,0,0,1
980,16,2.37,0,0.92157,1.86,75,40.32258,1,0,1
850,39,2.17,0,0.93182,1.55,82,52.90322,0,0,1
1040,45,2.62,0,0.96226,1.55,47,30.32258,0,0,1
1050,42,3.23,0,1.01923,1.55,37,23.87097,0,0,1
1040,104,2.54,0,1.21277,2.01,37,18.40796,1,0,1
1220,75,3.32,0,0.69444,1.58,9,5.696203,1,0,1
980,17,2.76,0,0.88462,1.86,69,37.09678,0,0,1
1130,113,3.72,0,1.05455,2.01,1,0.4975124,1,0,1
920,17,2.35,0,0.76923,1.86,49,26.34409,1,1,0
1080,38,2.31,0,1,2.01,99,49.25373,0,0,1
1170,102,3.64,0,1.08929,2.01,2,0.9950249,1,0,1
830,85,2.88,0,0.97619,1.76,66,37.5,1,0,1
1020,45,2.44,0,0.82143,1.55,56,36.12903,1,0,1
880,44,2.72,0,0.72549,1.55,26,16.77419,1,0,1
1340,16,3.87,0,0.94203,1.86,1,0.5376344,1,0,1
960,15,1.66,0,1.04255,1.86,108,58.06452,1,0,1
1020,79,2.37,0,0.96154,1.58,20,12.65823,1,0,1
1100,111,2.47,0,0.89655,2.01,30,14.92537,0,0,1
1070,81,3.34,1,0.87719,1.58,28,17.72152,1,0,1
1060,112,3,0,0.89286,2.01,4,1.99005,1,0,0
1040,71,2.19,0,0.89091,1.58,47,29.74684,1,0,1
1160,81,3.22,0,1.03509,1.58,13,8.227848,1,0,1
1160,51,2.96,0,0.78462,1.55,19,12.25806,1,0,0
1230,15,4,0,0.80882,1.86,5,2.688172,1,0,1
970,121,2.48,0,0.90196,2.01,24,11.9403,1,0,1
1090,16,3.18,0,0.91228,1.86,24,12.90323,1,0,1
1080,113,2.03,0,1,2.08,4,1.923077,1,0,1
900,72,2.26,0,0.52542,2.34,21,8.974359,1,1,0
790,106,1.89,0,0.64583,2.57,10,3.891051,1,1,0
950,13,1.23,0,0.97917,0.32,9,28.125,1,0,1
1220,11,4,0,0.96774,0.32,2,6.25,0,0,1
960,15,2.26,0,0.77778,0.32,20,62.5,0,0,1
1220,43,3.23,0,1,0.24,4,16.66667,0,0,1
1120,79,2.84,0,1.03636,2.8,11,3.928571,0,0,1
1020,79,2.54,0,0.92453,2.8,14,5,1,0,1
1120,18,2.55,0,0.77778,2.28,33,14.47368,0,0,1
1160,77,3.02,0,1.10909,2.8,6,2.142857,1,0,1
880,15,2.4,0,0.72549,2.37,136,57.38396,0,0,0
1170,15,3,0,1.05263,2.28,14,6.140351,1,0,1
1010,101,2.26,0,1.06122,2.8,21,7.5,0,0,1
1050,87,2.03,0,0.61538,2.8,27,9.642858,1,0,1
1100,73,3.16,0,0.92982,2.8,13,4.642857,0,0,1
920,87,3,0,0.95745,2.8,30,10.71429,0,0,1
1320,49,3.46,0,0.91304,2.05,2,0.9756098,0,0,1
1000,51,2.86,0,0.78571,2.05,29,14.14634,0,0,1
790,40,2.02,0,0.83721,2.05,32,15.60976,1,0,1
1000,89,1.58,0,0.69492,2.8,54,19.28572,1,0,1
810,17,2.11,0,0.7234,2.28,102,44.73684,1,0,1
1230,48,3.43,0,0.95238,2.05,6,2.926829,1,0,1
950,30,2.53,0,0.9,2.05,36,17.56098,1,0,1
820,46,3.06,0,0.82222,2.05,24,11.70732,1,0,1
990,119,3.36,0,0.86792,2.8,25,8.928572,1,0,1
1160,94,3.53,0,0.70588,3.28,13,3.963415,0,0,1
1120,85,2.35,0,0.93103,2.8,35,12.5,0,0,1
1110,51,3.21,0,0.88136,2.05,13,6.341464,0,0,1
1020,16,2.37,0,1,2.28,19,8.333333,1,0,1
1100,80,3.37,0,1,2.1,9,4.285714,1,0,1
1210,52,2.8,0,0.80597,2.48,13,5.241935,0,0,1
1290,17,3.82,0,0.92537,2.18,13,5.963303,0,0,1
990,43,1.62,0,1.0625,2.48,84,33.87097,0,0,1
1030,110,3.17,0,0.74576,2.06,49,23.78641,1,0,1
1110,87,2.89,0,1.01818,2.1,26,12.38095,1,0,1
1100,121,2.09,0,1.07547,2.06,29,14.07767,0,0,1
930,88,2.55,0,0.78846,2.1,25,11.90476,1,1,0
1090,16,2.12,0,0.81667,2.18,45,20.6422,0,0,1
1080,105,2.51,0,0.89474,2.06,27,13.1068,0,0,1
950,51,1.96,0,0.93878,2.5,43,17.2,1,1,0
1100,16,3.31,0,1.03704,2.18,35,16.05505,0,0,1
800,15,3,0,0.90476,2.18,17,7.798165,0,0,1
920,13,1.38,0,1.13953,2.18,102,46.78899,0,0,1
1040,128,2.4,0,1.16667,2.06,15,7.281553,1,0,1
1120,11,2.54,0,1.07407,2.18,95,43.57798,0,0,1
1160,45,2.53,0,0.93333,2.48,16,6.451613,0,0,1
1140,112,3.82,0,0.80952,2.06,7,3.398058,1,0,1
800,91,2.07,0,1.05128,2.06,69,33.49514,1,0,1
1030,17,2.88,0,0.83929,2.18,54,24.77064,0,0,1
1080,53,3.83,0,0.71429,2.48,45,18.14516,0,0,0
1240,18,3.11,0,0.87879,2.18,40,18.34862,0,0,1
1150,18,2.77,0,1.05357,0.05,2,40,0,0,1
950,42,2.19,0,0.93878,0.05,4,80,1,0,1
1300,112,2.53,0,0.91176,0.05,2,40,0,0,1
1340,44,3.93,0,0.91429,0.72,4,5.555555,0,0,1
1130,80,2.13,0,0.85246,0.05,4,80,0,0,1
1140,17,3.23,0,0.9322,0.05,4,80,0,0,1
960,38,2.28,0,0.68421,0.05,4,80,1,0,1
1280,14,2.78,0,0.96923,0.05,2,40,0,0,1
1080,42,1.64,0,0.86207,2.3,43,18.69565,0,0,1
950,45,2.62,0,0.69643,2.3,34,14.78261,0,1,0
1130,44,2.75,0,1.01786,2.3,25,10.86957,1,0,1
900,16,3,0,0.95652,2.29,38,16.59389,1,0,1
1080,17,1.7,0,1.03774,2.29,18,7.860262,0,1,0
890,15,0.8,0,1.06977,2.29,58,25.32751,0,0,1
900,43,1.76,0,0.875,2.3,59,25.65217,0,1,0
1010,18,2.66,0,1.10417,2.29,29,12.66376,1,0,1
1240,52,2.53,0,0.90769,2.3,9,3.913043,0,0,1
990,14,2.71,0,1.15217,2.3,15,6.521739,1,0,1
1160,83,1.89,0,0.93333,1.68,21,12.5,0,0,1
1000,96,2.55,0,1.08333,1.68,16,9.523809,1,0,1
1060,35,2.82,0,1.03846,0.18,6,33.33333,0,0,1
1090,49,1.95,0,0.57971,0.18,9,50,0,0,0
930,45,1.73,0,1.06667,1.58,30,18.98734,0,1,0
970,49,2.53,0,0.97959,1.58,7,4.43038,1,1,0
830,13,1.3,0,0.76596,1.5,17,11.33333,1,0,1
1210,50,3.02,0,0.86154,1.58,2,1.265823,0,0,0
730,66,2.98,0,0.78049,1.96,9,4.591837,1,0,1
1230,100,3.64,0,0.86364,1.77,6,3.389831,0,0,1
1070,82,3.17,0,0.98148,1.96,2,1.020408,0,0,1
860,74,2.56,0,0.59259,1.96,22,11.22449,1,0,1
1020,105,2.3,0,0.92453,1.77,23,12.99435,0,0,1
1130,17,3.05,0,0.85246,2.02,4,1.980198,0,0,1
940,43,2.16,0,0.84314,1.72,24,13.95349,1,0,1
1030,16,2.75,0,0.80702,1.89,3,1.587302,1,0,1
590,88,1.53,1,0.78788,2.02,109,53.9604,0,1,0
1030,111,3.87,0,0.90741,1.94,3,1.546392,0,0,1
920,15,2.2,0,1,1.93,28,14.50777,1,0,1
990,111,2.63,0,1.0625,1.17,12,10.25641,0,0,1
700,13,3.3,1,0.89189,1.33,54,40.60151,1,0,1
1000,14,2.07,0,0.96078,1.48,3,2.027027,1,0,1
1040,13,0.92,0,0.7931,1.48,9,6.081081,0,0,1
790,99,2.82,0,0.92683,1.17,7,5.982906,0,0,1
1110,13,1.15,0,0.68182,1.48,32,21.62162,0,0,1
1130,50,3.14,0,0.94828,2.51,3,1.195219,1,0,1
1180,15,3.8,0,1.03448,3.18,1,0.3144654,1,0,1
930,17,2.58,0,0.78846,3.29,10,3.039514,0,0,1
850,81,2.8,0,0.77083,3.2,12,3.75,1,0,1
1020,110,2.6,0,0.88889,2.74,7,2.554744,1,0,1
1010,48,3.02,0,0.94231,2.51,13,5.179283,0,0,1
1130,96,3.22,0,1.01786,2.74,5,1.824818,0,0,1
1350,42,1.61,0,0.82432,2.51,11,4.38247,0,0,1
1200,46,3,0,0.84615,2.51,4,1.593626,1,0,1
820,112,2.74,0,0.78261,2.74,34,12.40876,0,0,1
1010,16,2.31,0,0.98039,3.18,59,18.55346,0,0,1
910,43,2.11,0,0.75,1.08,9,8.333333,0,0,1
870,76,2.77,0,1.41667,1.1,3,2.727273,1,0,1
1130,17,3.29,0,0.79365,2.29,16,6.986899,0,0,1
1060,17,2.11,0,0.82759,2.29,19,8.296944,0,0,1
930,18,2.66,1,0.97872,2.29,38,16.59389,0,1,0
1050,32,2.59,0,0.98113,0.1,1,10,0,0,1
1090,18,3.22,0,0.91228,2.29,10,4.366812,0,0,1
1050,123,2.38,0,0.875,2.34,1,0.4273504,1,1,0
1000,42,3.47,0,1,0.1,2,20,0,0,1
1080,15,3.26,0,0.96364,2.29,29,12.66376,1,0,1
810,84,1.98,0,1.13158,2.14,10,4.672897,1,0,1
1290,15,3.73,0,0.98462,2.32,14,6.034483,1,0,1
1150,16,2.75,0,1.3,0.38,1,2.631579,0,1,0
810,39,1.64,0,0.92857,0.35,1,2.857143,1,1,0
1000,43,2.74,0,1.08333,1.8,5,2.777778,0,0,1
940,137,2.92,0,0.77358,2.06,37,17.96116,1,0,1
940,107,2.27,0,0.77358,2.06,34,16.50485,0,0,1
1250,111,2.85,0,1.15517,2.06,11,5.339806,1,0,1
1040,42,1.88,0,0.65079,1.8,45,25,0,0,1
830,83,2.49,0,0.84444,1.93,42,21.76166,0,0,1
940,41,2.68,0,0.77358,1.8,21,11.66667,0,0,1
910,80,2.53,0,1.02222,1.97,19,9.64467,0,0,1
1150,79,2.08,0,0.98276,1.79,20,11.17318,0,0,1
1200,16,2.62,0,1.18182,2.06,22,10.67961,0,0,1
990,13,0.3,0,0.76786,2.06,64,31.06796,0,0,1
790,46,2.78,0,0.71739,1.8,52,28.88889,0,0,1
740,74,2.81,0,0.80488,1.79,44,24.58101,0,0,1
1290,16,3.62,0,0.92537,2.06,4,1.941748,0,0,1
1090,14,2.85,0,0.75806,2.06,30,14.56311,0,0,1
1260,76,2.1,0,0.77465,1.79,10,5.586592,0,0,1
1170,17,3.64,0,0.8871,2.06,5,2.427185,1,0,1
910,13,1.53,0,1.11628,1.75,35,20,1,0,1
1040,16,3.18,0,0.89091,0.83,23,27.71084,0,0,1
940,47,3,0,0.95833,0.82,15,18.29268,1,0,1
1000,85,3.35,0,0.85185,0.69,8,11.5942,0,0,1
810,82,2.45,0,1.025,0.69,59,85.50725,1,0,1
840,115,2.86,0,0.95349,0.82,19,23.17073,1,0,1
910,66,2.6,0,0.89583,0.69,33,47.82609,1,0,1
980,15,3.13,0,0.84906,0.83,15,18.07229,1,0,1
1020,91,2.78,0,1.125,0.69,19,27.53623,1,0,1
780,74,2.01,0,0.95,2.35,36,15.31915,0,1,0
990,83,2.6,0,0.8,2.35,31,13.19149,0,0,1
1060,16,2.12,0,0.70968,1.8,15,8.333333,1,0,1
910,45,1.86,0,0.89583,2.05,24,11.70732,1,1,0
1010,13,0.46,0,0.77193,1.8,44,24.44444,0,0,1
810,126,2.15,0,1.13158,2.14,25,11.68224,1,1,0
920,57,1.92,0,1.04444,4.5,27,6,1,0,0
1050,14,2.92,0,1.05882,4.65,96,20.64516,0,0,1
820,52,2.38,0,1,4.5,127,28.22222,0,0,1
1080,43,1.97,0,0.74194,4.5,191,42.44444,0,0,1
1160,12,3.5,0,0.9661,4.65,48,10.32258,1,0,1
1000,16,2.75,0,0.66667,4.65,67,14.4086,1,0,1
1030,111,2.62,0,0.74576,3.83,37,9.660574,0,0,1
1000,123,2.34,0,1.17391,3.83,110,28.72063,0,0,1
1020,43,3.34,0,1.21739,4.5,147,32.66667,0,0,1
900,13,1.53,0,0.875,4.65,195,41.93548,1,0,1
940,39,1.87,0,1,4.5,104,23.11111,1,0,1
1180,24,3.33,0,0.87302,4.5,44,9.777778,0,0,1
1130,124,3.41,0,0.91525,3.83,42,10.96606,0,0,1
920,41,3.21,0,0.67273,4.5,111,24.66667,0,0,1
